text,is_correct,word_count,has_date
"On September 1 , a tropical wave moved off the coast of Africa and moved west .",False,17,False
"Until the mid-19th century , Mexico was the chief producer of vanilla .",False,13,False
Carluccio died on 8 November 2017 from complications of a fall in London at the age of 80 .,False,19,True
"Carluccio died on 8 November 2017 aged 80 , from complications after a fall at his home .",False,18,True
This species may be found in a variety of open habitats and gardens .,False,14,False
Pusheen is an example of the popularity of cats on the Internet and in social media .,False,17,False
The boat was discovered in 1955 during the construction of the Dutch A28 motorway .,False,15,True
The boat was found in 1955 during the creation of the Dutch A28 motorway .,False,15,True
"People have been pedicuring their nails for more than 4,000 years .",False,12,False
"The city hall has a total area of 19,380 square meters including the basement .",False,15,False
The major industry in recent times is tourism .,False,9,False
By far the major industry in recent times is tourism .,False,11,False
"But in the inland areas more than half of the population was Serbo- Croatian speaking , after the first years of the 18th century .",False,25,False
"Numbers one to six on the list are events which are of huge importance , but about which we know relatively little .",False,23,False
"Numbers one to six on the list are about events which are of huge importance , but about which we know relatively little .",False,24,False
Long-distance relays have become increasingly popular with runners of all skill levels .,False,13,False
"Many cultures do have an oral law , while most legal systems of today have a formal written organization .",False,20,False
Regular bus services operate in the city .,False,8,False
In the years 1219 and / or 1234 it appears as church village .,False,14,True
Daqing exports over 10 million tonnes of oil each year .,False,11,False
"On 25 September 2017 , he was admitted to a hospital due to liver failure .",False,16,True
